INCOME,SAVINGS,DEBT,R_SAVINGS_INCOME,R_DEBT_INCOME,R_DEBT_SAVINGS,T_CLOTHING_12,R_CLOTHING,R_CLOTHING_SAVINGS,R_CLOTHING_DEBT,T_EDUCATION_12,R_EDUCATION_INCOME,R_EDUCATION_SAVINGS,R_EDUCATION_DEBT,T_ENTERTAINMENT_12,R_ENTERTAINMENT,R_ENTERTAINMENT_INCOME,R_ENTERTAINMENT_DEBT,T_FINES_12,T_FINES_6,R_GAMBLING,R_GAMBLING_INCOME,R_GAMBLING_SAVINGS,R_GAMBLING_DEBT,T_GROCERIES_6,R_GROCERIES,R_GROCERIES_INCOME,R_GROCERIES_SAVINGS,R_GROCERIES_DEBT,R_HEALTH,R_HEALTH_INCOME,R_HEALTH_SAVINGS,R_HEALTH_DEBT,T_HOUSING_12,R_HOUSING_INCOME,R_HOUSING_SAVINGS,R_HOUSING_DEBT,T_TAX_12,R_TAX,R_TAX_DEBT,R_TRAVEL,R_TRAVEL_DEBT,T_UTILITIES_12,R_UTILITIES_SAVINGS,R_UTILITIES_DEBT,R_EXPENDITURE,R_EXPENDITURE_INCOME,R_EXPENDITURE_SAVINGS,R_EXPENDITURE_DEBT,CAT_GAMBLING,CAT_DEBT,CAT_CREDIT_CARD,CAT_SAVINGS_ACCOUNT,CAT_DEPENDENTS
0.29183922524596206,0.4844122130745849,0.43380463155637317,0.4531009484085605,0.3621562893574699,0.006268224411722222,0.1219743382267946,0.41642256449022014,0.0022068471907431705,0.0015780337699226763,0.8730283292788198,0.3257261410788382,0.0054633471645919775,0.008720340701683227,0.1959890610756609,0.6098541980894921,0.04536997280664091,0.0015092643139269773,0.0,0.0,0.44092057255122097,0.0,0.0,0.0,0.5411929550735176,0.5455481214616572,0.585980479148181,0.012704480296812638,0.008065573770491804,0.1228,0.12544080604534003,0.007241746538871139,0.0018212246505217562,0.0,0.0,0.0,0.0,0.4367836360430259,0.5003001200480193,0.007455012853470437,0.36407208588957063,0.0022895457704730365,0.872854077253219,0.01848617176128093,0.0069682892344980814,0.49063273241428057,0.24994375703037125,0.013686450414090051,0.0074560482944039655,0.0,1.0,1.0,1.0,1.0
0.1494304434113585,0.030579391956283657,0.12432153496118031,0.05586176076269924,0.20269941568515104,0.02845697391187947,0.2080915501098139,0.40744590380799395,0.06030060837409041,0.00954710430803219,0.1320725103978655,0.0961901169370049,0.013070539419087136,0.004596768741972554,0.3247293255929249,0.5910005027652087,0.1468441391155002,0.008798689830127484,0.0,0.0,0.5652539994386753,0.4518950437317784,0.11511031869846224,0.07332939089296274,0.04627445416008939,0.6369016984045291,0.09352262644188108,0.016442745516892465,0.002295081967213115,0.5734,0.053904282115869014,0.02534611288604899,0.0014274463477062412,0.17417045959480718,0.34204386374241724,0.10856381206264579,0.005749159738192111,0.12343502027861047,0.49849939975990387,0.0071979434447300775,0.5625958588957056,0.005315016967169549,0.12290284822473664,0.04119359534206696,0.0034336497677236923,0.6620714033227288,0.24994375703037125,0.1110001098912077,0.01332293884241352,1.0,1.0,0.0,1.0,0.0
0.021584548417596293,0.07116406232023965,0.003352031122772098,0.8999950345101545,0.037837224261228194,0.000329529121666591,0.03902439024390244,0.6689029575734668,0.004831206012167481,0.06659302509073695,0.0,0.0,0.0,0.0,0.0578291672663884,0.29311211664152836,0.18105052239874053,0.05802639606949038,0.0,0.0,0.3979792309851248,0.0,0.0,0.0,0.039374966744115926,0.6446217189912505,0.5501330967169477,0.00601495306088032,0.07259016393442624,0.8191,0.48136020151133496,0.014057507987220446,0.06718842291789723,0.0,0.0,0.0,0.0,0.00946335155469347,0.5078031212484992,0.020565552699228794,0.2396472392638037,0.0,0.08120366757705813,0.011644832605531296,0.08402342961017976,0.7363025804171084,0.24994375703037125,0.006893175756001559,0.07139216215405834,0.0,1.0,0.0,1.0,0.0
0.25217718330025646,0.13761499081515854,0.11376013215785225,0.14896469536719797,0.1099090285022405,0.005786053303128204,0.13859669402381228,0.41122555041103653,0.00894667780031015,0.006943348587659776,0.09330612885505768,0.04036212749905696,0.002051636698939603,0.003582775637125667,0.21661948855730942,0.2913524384112621,0.058036353227422365,0.006390289329180181,0.0,0.0,0.7561044063991019,0.18950437317784255,0.01816358368620459,0.05677114133648729,0.13359110338589242,0.6366443643849716,0.15705412599822535,0.010371577941424478,0.007147540983606558,0.2344,0.05289672544080604,0.00926517571884984,0.0025595589683008466,0.0,0.0,0.0,0.0,0.31981425968377125,0.36404561824729886,0.020565552699228794,0.5458205521472393,0.010207558226692288,0.3479321108076473,0.02590975254730713,0.010603918400323169,0.6182396606574758,0.0,0.02775252500024975,0.016381317901512198,1.0,1.0,0.0,1.0,0.0
0.3161907523705093,0.07189486593290961,0.18175072294768305,0.062068623069665825,0.14004637762630875,0.017694860131108197,0.39146919431279625,0.4445809316828876,0.048252415603006076,0.012308663405396875,0.2350833137147192,0.08091286307053942,0.009889349930843706,0.005610761846819441,0.4344224279934111,0.29562594268476616,0.09288678975239731,0.008028001669824347,0.0,0.0,0.6166152119000842,0.0,0.0,0.0,0.09503201433106898,0.7205352547606793,0.08411712511091392,0.013322839957276969,0.0029836065573770497,0.731,0.04634760705289672,0.01959531416400426,0.0017227800748178775,0.30904658396281925,0.2867475501633225,0.08190603132289237,0.006987440297187334,0.2007876329865397,0.36404561824729886,0.007969151670951156,0.7235429447852761,0.011284189868759967,0.21834763948497854,0.031149927219796213,0.004140577661078571,0.7940968540120183,0.18177727784027004,0.09082008811276836,0.01753070872437608,0.0,1.0,0.0,1.0,0.0
0.12478288581379683,0.2950780994847628,0.022147330538717494,0.6455136799245246,0.04324254201283223,0.000525197708935976,0.04621431048433707,0.3564206746669186,0.0013718239293808896,0.011914154962916207,0.0,0.0,0.0,0.0,0.1498664619616498,0.31573655103066856,0.08115070845856591,0.02276741273562185,0.0,0.0,0.8018523715969689,0.0,0.0,0.0,0.12644330536882992,0.7683993823983529,0.273469387755102,0.004159874079487324,0.03157377049180328,0.5658,0.27758186397984885,0.011288604898828542,0.03391415632998622,0.0,0.0,0.0,0.0,0.02750837594780462,0.6524609843937574,0.008997429305912597,0.620398773006135,0.046022595636234793,0.21000780335544283,0.00727802037845706,0.03292264189052717,0.7408978437610461,0.24994375703037125,0.009610485619236955,0.06246689254695011,0.0,1.0,0.0,1.0,0.0
0.08598476953423531,0.1390285188554544,0.009538218214595669,0.44136997864839367,0.02702658875802014,0.00048012222286344757,0.04478095017917004,0.6433903430029292,0.0028629368960992477,0.0268265740886855,0.0,0.0,0.0,0.0,0.11132434550368629,0.2898441427853192,0.08751967940460857,0.03927298416878071,0.0,0.0,0.5568341285433623,0.052478134110787174,0.0016714954312458214,0.06386753400354821,0.07587662510420176,0.6369016984045291,0.26353149955634425,0.005874416774411154,0.048688524590163935,0.6758,0.1269521410579345,0.007561235356762514,0.024808033077377434,0.1727053285136125,0.5893607092860477,0.023658780406531157,0.07447373076242703,0.022512196555575147,0.5024009603841535,0.017223650385604115,0.5087231595092024,0.05853332788203388,0.15606710885680844,0.011499272197962155,0.05675621086649162,0.6235418875927887,0.33325834270716165,0.01560455149402092,0.11105114289426603,0.5,1.0,0.0,1.0,0.0
0.0536358885596305,0.006097814354590171,0.045813270069128206,0.031034311534832913,0.2081047334367551,0.052588067084616594,0.12465610912033291,0.7896626665406784,0.1811404031969462,0.01554363263373836,0.09670668863951451,0.1963410033949453,0.04799446749654218,0.009125937943621982,0.17969262262310287,0.30367018602312734,0.22642049520538143,0.013198034745191226,0.0,0.0,0.48975582374403615,0.9067055393586004,0.41586806329396037,0.14311058545239505,0.03792057608059452,0.7148739063304169,0.20283939662821648,0.06422508291640902,0.004852459016393443,0.6581,0.08841309823677582,0.07476038338658146,0.0022642252411892104,0.0,0.0,0.0,0.0,0.08305413507317934,0.6398559423769508,0.013367609254498715,0.3263036809815951,0.0,0.0898849005072181,0.15109170305676856,0.006766309836396688,0.6926475786496995,0.24994375703037125,0.19980219582613212,0.012983118946958111,1.0,1.0,0.0,1.0,0.0
0.0,0.01989207596648606,0.009704588330300808,0.323737524206763,0.2488094787652092,0.003414809550949129,0.0,0.0,0.0,0.0,0.0,0.05205582798943795,0.0,0.0,0.0,0.3102061337355454,0.1840561041935022,0.0,0.0,0.0,0.4970530451866405,0.184645286686103,0.010251838644974372,0.05440567711413365,0.006704386229403523,0.6399897066392176,0.19520851818988463,0.0042441958513688245,0.004950819672131148,0.7418,0.1486146095717884,0.003301384451544196,0.00152589092341012,0.0,0.24311712552496503,0.0,0.0,0.0,0.42947178871548597,0.0,0.5010544478527609,0.031113291630892517,0.021069059695669138,0.010917030567685589,0.007574227428802262,0.6134676564156945,0.2970378702662167,0.026293968970718985,0.02630605778937163,0.5,1.0,0.0,1.0,0.0
0.03821360713131368,0.0797805391256388,0.0038536546136292813,0.5699078901633646,0.02456987183991611,0.0003380661455439638,0.026124147497399147,0.7425115751677218,0.0029225814147679826,0.038740729051601704,0.0,0.0,0.0,0.0,0.043275919973132466,0.30593262946204114,0.0765707742951195,0.03776371985485373,0.0,0.0,0.50098231827112,0.0,0.0,0.0,0.038488143168798,0.8162635100360266,0.26921029281277725,0.00463769745348249,0.05472131147540984,0.375,0.12493702770780855,0.005750798722044728,0.02687536916715889,0.06725191848106737,0.5163322445170323,0.016061312895701434,0.07179078955127072,0.007758772703226944,0.6350540216086433,0.014652956298200515,0.6567292944785277,0.04204314703517451,0.06062231759656653,0.007860262008733625,0.05453443748737629,0.7152704135737009,0.18177727784027004,0.00989020869339354,0.09994702807512018,0.0,1.0,0.0,1.0,0.0
0.5722646633257513,0.21376932912022303,0.33100733502886764,0.10197254084115398,0.1409247417609444,0.010838264033757442,0.5255115015605133,0.3622791269016347,0.021770249314088032,0.009073694177055388,0.2196238457715347,0.04187099207846096,0.0031120331950207467,0.002839180693571283,0.5113627276943499,0.3066867772750127,0.060397881780449414,0.005202145082046177,0.0,0.0,0.599494807746281,0.0,0.0,0.0,0.31418385626363493,0.6387030365414305,0.16166814551907718,0.015571420540783632,0.005737704918032788,0.5065,0.0801007556675063,0.02055378061767838,0.003002559558968301,0.0,0.0,0.0,0.0,0.8164344912713807,0.5003001200480193,0.017994858611825194,0.5082438650306749,0.00899464409828693,0.8122805306281702,0.03901018922852984,0.008483134720258533,0.5858960763520678,0.03569553805774289,0.04343699737260113,0.013692742846291467,0.0,1.0,0.0,1.0,0.0
0.01025383102701429,0.0013321368484712365,0.0,0.03546601122200705,0.0,0.0,0.0028667206103340655,0.8534442029670226,0.019086245973994987,0.05002367050654884,0.0,0.0,0.0,0.0,0.03934174543012042,0.300402212166918,0.25933877200515243,0.016184451366365885,0.0,0.0,0.5863036766769577,0.0,0.0,0.002365464222353637,0.003068409570600025,0.7632527020072052,0.11446317657497782,0.03173309348473776,0.0,0.1357,0.0,0.0,0.027416814333530222,0.0,0.0,0.0,0.11748923875228494,0.0,0.5933373349339734,0.0,0.6484854294478528,0.0,0.0,0.0,0.0,0.8041710851891126,0.5712785901762281,0.24976273489245648,0.2875675891777358,0.0,0.0,0.0,1.0,0.0
0.017174298513504126,0.0315945496062143,0.0015586517486454155,0.5021786086697453,0.02211045226293628,0.0003452372456009569,0.012992717604901168,0.23367665123310968,0.0036383156387927947,0.047656619851664826,0.0,0.0,0.0,0.0,0.046442450702873866,0.4917043740573154,0.18276799771003294,0.10025368485276644,0.0,0.0,0.6028627561044065,0.08697764820213799,0.0024515266324938714,0.12950916617386163,0.03109203455064649,0.757076685537828,0.5078970718722271,0.009949969082016978,0.11468852459016395,0.3463,0.48236775818639793,0.025239616613418527,0.1151801535735381,0.0,0.0,0.0,0.0,0.007758772703226944,0.49849939975990387,0.03650385604113111,0.7345667177914111,0.0,0.053843152555598905,0.017467248908296942,0.11987477277317714,0.5682219865676916,0.18177727784027004,0.011228883405428625,0.11105114289426603,0.5,1.0,0.0,1.0,0.0
0.12257625050219455,0.005067546103645673,0.013597280443385575,0.011284075674065246,0.02702658875802014,0.018781111049265116,0.32775401687666167,0.50864594160446,0.5730645353691995,0.13784124980274576,0.0,0.0,0.0,0.0,0.42433111036479076,0.3041729512317749,0.2339344496922857,0.10497414983462318,0.0,0.0,0.5548694920011229,0.7721088435374149,0.9738132382438156,0.9396806623299824,0.10384704066972916,0.7943901183736487,0.22502218278615793,0.19604811962448707,0.04157377049180328,0.4222,0.07833753148614608,0.18242811501597445,0.01530813152195314,0.0,0.0,0.0,0.0,0.17698230764709338,0.8001200480192077,0.09537275064267353,0.41075536809815955,0.0,0.21181232930159968,0.42838427947598257,0.05402948899212281,0.6224814422057263,0.18177727784027004,0.499495499455539,0.09086184322309176,1.0,1.0,0.0,1.0,0.0
0.19149848813008424,0.1269987633346761,0.2035758684587057,0.1810355529072943,0.2590039080447344,0.011220039741553554,0.19218587446537974,0.13143721062080696,0.013420016700465226,0.005365314817737099,0.11402338538805619,0.06488117691437194,0.0027201475334255416,0.0024335834516325287,0.25935166082937516,0.2976370035193564,0.09152712179762418,0.004270896888346552,0.0,0.0,0.5377490878473198,0.0,0.0,0.0,0.10858267856192688,0.3834276891405043,0.20834072759538597,0.011299117432120975,0.004000000000000001,0.4093,0.17052896725440803,0.02470713525026624,0.0034947824374876946,0.0,0.0,0.0,0.0,0.3887027567154529,0.36404561824729886,0.013881748071979436,0.41564417177914115,0.0042656418223694075,0.42191767460007806,0.03406113537117904,0.007170268632599476,0.4420289855072463,0.12493438320209976,0.028541743673762974,0.008695391442535455,0.0,1.0,0.0,1.0,0.0
0.28605454814573156,0.07095526128804823,0.1125033927440514,0.06771066090669844,0.0958200677826846,0.01109813104058467,0.3870535198242978,0.28243409241235945,0.04831206012167481,0.01964652043553732,0.24465719741557457,0.0931723877781969,0.010442600276625172,0.009396336104914485,0.45558061059668314,0.29110105580693835,0.10762845284099042,0.013615490832022093,0.0,0.0,0.44821779399382555,0.44363459669582117,0.09326944506351684,0.15257244234180958,0.06335467622071266,0.4405558414822438,0.07790594498669033,0.011299117432120975,0.0040655737704918034,0.4396,0.04005037783375315,0.015548455804046858,0.002215002953337271,0.32159627232223276,0.3299113392440504,0.08637120959680107,0.011763665310454627,0.22800211602891907,0.5003001200480193,0.014910025706940874,0.4645322085889571,0.010888970658380692,0.226736246586032,0.03275109170305677,0.0069682892344980814,0.5235065394132201,0.18177727784027004,0.08324758489095796,0.025626417998460816,1.0,1.0,0.0,1.0,0.0
0.040408159566466394,0.005512621988053696,0.030032402799977216,0.037241173841799494,0.18107814467873495,0.03813317825544892,0.0628829037105537,0.16885571199092883,0.10103781462483596,0.01199305665141234,0.0,0.0,0.0,0.0,0.1449887252314926,0.3089492207139267,0.24252182624874766,0.016248675379724478,0.0,0.0,0.44737580690429424,0.0,0.0,0.0,0.02451180362178748,0.5779722079258877,0.19627329192546583,0.051829782449828554,0.005409836065573772,0.1644,0.0818639798488665,0.0577209797657082,0.0024118921047450283,0.10326772268191042,0.7498833411105927,0.3570143285571476,0.014151777817088273,0.06112972432845471,0.19837935174069643,0.014910025706940874,0.44085506134969327,0.0,0.0731076863051112,0.13595342066957786,0.008483134720258533,0.4968186638388123,0.24994375703037125,0.16650515989170722,0.014922091291615442,0.0,1.0,0.0,1.0,0.0
0.17093041169380782,0.2861947832023691,0.1620324296068438,0.45705471969809824,0.2309557142316611,0.003962886483876465,0.08135475667552884,0.20249456675800812,0.002505069784086842,0.0028404607858608173,0.0,0.0,0.0,0.0,0.13799996801484113,0.3104575163398692,0.05452984113353371,0.0028579685944574674,0.0,0.0,0.5276452427729442,0.0,0.0,0.0,0.4220393394938011,0.4068450849202264,0.8796805678793256,0.01891618415874979,0.019016393442622955,0.264,0.2455919395465995,0.014057507987220446,0.005611340815121087,0.0,0.0,0.0,0.0,0.38376535590430844,0.6371548619447778,0.017480719794344474,0.2504792944785276,0.0,0.8323253999219664,0.029839883551673947,0.017774187032922644,0.44468009897490274,0.18177727784027004,0.012337785592263659,0.010634363787192787,0.0,1.0,0.0,1.0,1.0
0.0,0.019057558683221017,0.016100539153104068,0.3243147624013109,0.1492056885564018,0.005913425699378607,0.0,0.2576774071624303,0.0,0.0,0.0,0.3102602791399472,0.0,0.0,0.0,0.4195575666163901,0.19278660369257192,0.0,0.0,0.0,0.42295818130788654,0.0,0.0,0.0,0.006615703871871729,0.6420483787956767,0.3856255545696539,0.00438473213783799,0.0029508196721311475,0.3221,0.006801007556675063,0.002875399361022364,0.0007875566056310297,0.014531218100373488,0.0,0.014528490503165613,0.0037148416769856715,0.0,0.4102641056422569,0.0,0.5152415644171779,0.015440805702059229,0.02072766289504487,0.011208151382823873,0.004443546758230661,0.6240721102863203,0.1153355830521185,0.024365877780996813,0.014072541552976922,0.0,1.0,0.0,1.0,0.0
0.09094327995722662,0.3009856576356786,0.012329985825869296,0.9034398430905209,0.033031896780052215,0.0002868440022797269,0.0676915963472431,0.6328073325144099,0.001968269116068233,0.03140287202146126,0.0,0.0,0.0,0.0,0.16168497817012906,0.6289592760180996,0.12015171031916416,0.04412189717735461,0.0,0.0,0.781925343811395,0.0,0.0,0.0,0.10446781717245171,0.793103448275862,0.3054125998225377,0.003316656360672326,0.046163934426229514,0.7481,0.34559193954659945,0.010010649627263045,0.055276629257727895,0.18547118375385796,0.5984601026598227,0.011729423525491505,0.06188454507930893,0.02398166108270146,0.49849939975990387,0.014138817480719794,0.332342791411043,0.029573299535276723,0.1666991806476785,0.005676855895196506,0.04685922035952333,0.6346765641569458,0.33325834270716165,0.007622453770766941,0.09086184322309176,0.0,1.0,0.0,1.0,0.0
