R_EDUCATION_INCOME,R_ENTERTAINMENT,R_EXPENDITURE_DEBT,R_DEBT_INCOME,CAT_GAMBLING,R_TAX_DEBT,R_EXPENDITURE,R_UTILITIES_DEBT,INCOME,R_ENTERTAINMENT_DEBT,R_GAMBLING_INCOME,R_DEBT_SAVINGS,DEBT,CREDIT_SCORE
0.0961901169370049,0.5910005027652087,0.01332293884241352,0.20269941568515104,1.0,0.0071979434447300775,0.6620714033227288,0.0034336497677236923,0.1494304434113585,0.008798689830127484,0.4518950437317784,0.02845697391187947,0.12432153496118031,0.4760000000000001
0.0,0.29311211664152836,0.07139216215405834,0.037837224261228194,0.0,0.020565552699228794,0.7363025804171084,0.08402342961017976,0.021584548417596293,0.05802639606949038,0.0,0.000329529121666591,0.003352031122772098,0.648
0.04036212749905696,0.2913524384112621,0.016381317901512198,0.1099090285022405,1.0,0.020565552699228794,0.6182396606574758,0.010603918400323169,0.25217718330025646,0.006390289329180181,0.18950437317784255,0.005786053303128204,0.11376013215785225,0.564
0.08091286307053942,0.29562594268476616,0.01753070872437608,0.14004637762630875,0.0,0.007969151670951156,0.7940968540120183,0.004140577661078571,0.3161907523705093,0.008028001669824347,0.0,0.017694860131108197,0.18175072294768305,0.604
0.0,0.31573655103066856,0.06246689254695011,0.04324254201283223,0.0,0.008997429305912597,0.7408978437610461,0.03292264189052717,0.12478288581379683,0.02276741273562185,0.0,0.000525197708935976,0.022147330538717494,0.672
0.0,0.2898441427853192,0.11105114289426603,0.02702658875802014,0.5,0.017223650385604115,0.6235418875927887,0.05675621086649162,0.08598476953423531,0.03927298416878071,0.052478134110787174,0.00048012222286344757,0.009538218214595669,0.7020000000000001
0.1963410033949453,0.30367018602312734,0.012983118946958111,0.2081047334367551,1.0,0.013367609254498715,0.6926475786496995,0.006766309836396688,0.0536358885596305,0.013198034745191226,0.9067055393586004,0.052588067084616594,0.045813270069128206,0.4960000000000001
0.05205582798943795,0.3102061337355454,0.02630605778937163,0.2488094787652092,0.5,0.0,0.6134676564156945,0.007574227428802262,0.0,0.0,0.184645286686103,0.003414809550949129,0.009704588330300808,0.5520000000000002
0.0,0.30593262946204114,0.09994702807512018,0.02456987183991611,0.0,0.014652956298200515,0.7152704135737009,0.05453443748737629,0.03821360713131368,0.03776371985485373,0.0,0.0003380661455439638,0.0038536546136292813,0.586
0.04187099207846096,0.3066867772750127,0.013692742846291467,0.1409247417609444,0.0,0.017994858611825194,0.5858960763520678,0.008483134720258533,0.5722646633257513,0.005202145082046177,0.0,0.010838264033757442,0.33100733502886764,0.5260000000000001
0.0,0.300402212166918,0.2875675891777358,0.0,0.0,0.0,0.8041710851891126,0.0,0.01025383102701429,0.016184451366365885,0.0,0.0,0.0,0.598
0.0,0.4917043740573154,0.11105114289426603,0.02211045226293628,0.5,0.03650385604113111,0.5682219865676916,0.11987477277317714,0.017174298513504126,0.10025368485276644,0.08697764820213799,0.0003452372456009569,0.0015586517486454155,0.7460000000000001
0.0,0.3041729512317749,0.09086184322309176,0.02702658875802014,1.0,0.09537275064267353,0.6224814422057263,0.05402948899212281,0.12257625050219455,0.10497414983462318,0.7721088435374149,0.018781111049265116,0.013597280443385575,0.6920000000000001
0.06488117691437194,0.2976370035193564,0.008695391442535455,0.2590039080447344,0.0,0.013881748071979436,0.4420289855072463,0.007170268632599476,0.19149848813008424,0.004270896888346552,0.0,0.011220039741553554,0.2035758684587057,0.5619999999999999
0.0931723877781969,0.29110105580693835,0.025626417998460816,0.0958200677826846,1.0,0.014910025706940874,0.5235065394132201,0.0069682892344980814,0.28605454814573156,0.013615490832022093,0.44363459669582117,0.01109813104058467,0.1125033927440514,0.666
0.0,0.3089492207139267,0.014922091291615442,0.18107814467873495,0.0,0.014910025706940874,0.4968186638388123,0.008483134720258533,0.040408159566466394,0.016248675379724478,0.0,0.03813317825544892,0.030032402799977216,0.5320000000000001
0.0,0.3104575163398692,0.010634363787192787,0.2309557142316611,0.0,0.017480719794344474,0.44468009897490274,0.017774187032922644,0.17093041169380782,0.0028579685944574674,0.0,0.003962886483876465,0.1620324296068438,0.592
0.3102602791399472,0.4195575666163901,0.014072541552976922,0.1492056885564018,0.0,0.0,0.6240721102863203,0.004443546758230661,0.0,0.0,0.0,0.005913425699378607,0.016100539153104068,0.646
0.0,0.6289592760180996,0.09086184322309176,0.033031896780052215,0.0,0.014138817480719794,0.6346765641569458,0.04685922035952333,0.09094327995722662,0.04412189717735461,0.0,0.0002868440022797269,0.012329985825869296,0.66
0.1125990192380234,0.31498240321769744,0.021728483903531128,0.12432230828689264,0.0,0.012596401028277636,0.5512548603746905,0.006564330438295294,0.07431120052439684,0.012812690665039657,0.0,0.017453433095856095,0.03791915049039812,0.648
0.18370426254243682,0.9715937657114128,0.014482324368084915,0.16952968330243295,1.0,0.008740359897172237,0.6744432661717921,0.008281155322157141,0.5504233537836017,0.0029221926078160623,0.04373177842565597,0.007600683098502572,0.383000425559007,0.594
0.0,0.29713423831070884,0.012043616883051982,0.22432068669156718,0.0,0.010282776349614397,0.5334040296924707,0.004847505554433447,0.18463692466628606,0.009408817957034134,0.0,0.07085695670123934,0.16999741983909178,0.5619999999999999
0.2325537533006413,0.5925087983911511,0.9994802754540093,0.0022513148435430778,1.0,0.8411311053984576,0.6042771297278189,0.7947889315289841,0.4175872308161681,0.1675283388458945,0.05053449951409134,5.0880662309142026e-05,0.003860188787357882,0.7400000000000001
0.0,0.6628959276018099,0.03569108372562541,0.06306113954908839,0.0,0.04061696658097687,0.6111700247437257,0.019289032518683094,0.6884958933323667,0.01650557143315886,0.0,0.0027318476407593036,0.17820652010012367,0.6900000000000001
0.0,0.29110105580693835,0.05878884191378569,0.045945200888634234,0.0,0.007455012853470437,0.9363732767762458,0.025348414461724908,0.03357680329379212,0.017565267653575672,0.0,0.0005275880756216404,0.006331949428846199,0.632
0.0,0.3102061337355454,0.04164792659890258,0.05405317751604028,0.0,0.07146529562982006,0.6237186284906326,0.03352858008483135,0.3010992396849994,0.02016634019459876,0.0,0.003414809550949129,0.06680137117122552,0.664
0.0,0.3114630467571645,0.05260212087593575,0.04668302676172819,0.0,0.007712082262210798,0.463768115942029,0.02777216723894163,0.0951194241301084,0.019202979994219837,0.0,0.0009831236697182542,0.0182254859582282,0.678
0.03376084496416447,0.4346405228758169,0.055530568798536774,0.3080301400517829,0.5,0.0,0.47737716507599853,0.08129670773581095,0.0,0.0,0.03158406219630709,0.00323484908761411,0.0011076262184558576,0.38
0.0,0.6211664152840625,0.012983118946958111,0.17342151208358783,1.0,0.02776349614395887,0.6083421703782255,0.014239547566148253,0.2527465888529423,0.011624546417905656,0.45578231292517,0.005478037481632593,0.17990423246914697,0.5100000000000001
0.0,0.44067370537958783,0.07139216215405834,0.037837224261228194,0.0,0.010796915167095116,0.7338282078472957,0.0382750959402141,0.044777629762541266,0.03002472624514306,0.0,0.0003230409835197876,0.0069540362763921984,0.6880000000000001
0.0,0.30316742081447956,0.1427843243081167,0.017199721085604018,0.5,0.02210796915167095,0.7504418522446095,0.08260957382347,0.03351638891154428,0.05699881185575286,0.05102040816326531,0.00018986341103277156,0.002366041061417882,0.684
0.0,0.30341880341880334,0.3331434339799906,0.008107976627406041,0.5,0.042930591259640105,0.5881937080240367,0.17107655019188042,0.06039776829271976,0.12019524100061013,0.0413022351797862,0.00010688353894470775,0.0020100123646672094,0.66
0.0,0.28883861236802433,0.12493378509390023,0.019656438003708046,0.0,0.02519280205655527,0.3382820784729586,0.08432639870733186,0.1037345150386501,0.05793006004945249,0.0,0.00027864845935744894,0.008368768660092283,0.7900000000000001
0.0,0.553795877325289,0.022717959481474818,0.4441117171072902,0.0,0.0,0.6302580417108516,0.006362351040193901,0.0,0.0,0.1933916423712342,0.013658555241886326,0.003935080470862612,0.32400000000000007
0.0,0.29084967320261434,0.027015681688704985,0.0833310811176035,0.0,0.04113110539845759,0.40067161541180624,0.021207836800646338,0.3887000939443644,0.01290902668507755,0.0,0.0031586988346279446,0.13294748199751366,0.7080000000000001
0.0,0.5213675213675212,0.021268727574385575,0.11547650578639267,1.0,0.019023136246786632,0.6074584658890065,0.01969299131488588,0.25030584781012966,0.003789216788157092,0.06754130223517978,0.0016718907561446936,0.11863747398896228,0.5539999999999999
0.0,0.2973856209150326,0.19989405615024036,0.011261979535466994,0.0,0.16041131105398457,0.6799222340049487,0.1660270652393456,0.13355807483529528,0.02690986159725121,0.0,0.00031040618818127584,0.00617311874436637,0.7040000000000001
0.6086382497170879,0.677727501256913,0.003408193657361598,0.7198558942287423,0.0,0.0,0.6719688936019794,0.0014138557867097556,0.012304899304328388,0.0020230564207957356,0.0,1.0,0.03635614262593363,0.21400000000000008
0.0,0.5422322775263954,0.01470220782985018,0.15315157051507272,1.0,0.018251928020565553,0.6481088723930717,0.009392042011714804,0.15866176101882815,0.006871969429369641,0.28474246841593776,0.011057494806928376,0.09973477956378526,0.4900000000000001
0.0,0.30065359477124176,0.013502843492948736,0.15384345118727805,0.0,0.02082262210796915,0.529515729939908,0.009796000807917593,0.5098777514975215,0.006004945249028612,0.0,0.007432332987640779,0.32195834212933644,0.7980000000000002
0.04205960015088646,0.6880341880341879,0.011753770501634134,0.20884255930984902,1.0,0.011311053984575837,0.7474372569812653,0.00575641284588972,0.6722232794739116,0.005202145082046177,0.23420796890184645,0.011163695383962894,0.5762167804283067,0.30600000000000005
0.0,0.6837606837606839,0.016941021258732872,0.15945687367231884,0.0,0.011568123393316195,0.43566631318487087,0.005958392243991113,0.12452008325101874,0.01698725153334832,0.0,0.10073585731013403,0.08149622525809987,0.58
0.0,0.3019105077928609,0.013692742846291467,0.19729409793354702,1.0,0.011568123393316195,0.7592788971367974,0.01181579478893153,0.16010566475455146,0.001894608394078546,0.0466472303206997,0.0035111071802858946,0.1296507400370605,0.4580000000000001
0.0,0.5811965811965812,0.08328585849499764,0.029483305676124172,0.5,0.012853470437017995,0.5431247790738776,0.04675823066047263,0.10333578011581436,0.042002504736520986,0.047619047619047616,0.0006829619101898259,0.012505068173212569,0.66
0.0,0.2976370035193564,0.005027335512178545,0.44819002935087543,1.0,0.004370179948586119,0.4031459879816189,0.004241567360129267,0.3061725374342616,0.0006743521402652451,0.06025267249757045,0.013868224548314604,0.5632268430558488,0.3500000000000001
0.0,0.5045248868778281,0.05260212087593575,0.05705583152705632,0.0,0.008226221079691518,0.7025450689289501,0.026257321753181177,0.026935752325198535,0.021611380495167143,0.0,0.0010995686754056197,0.006307990791841331,0.6880000000000001
0.0,0.29813976872800396,0.007865831109511959,0.28603049680275455,0.0,0.0051413881748071984,0.6714386709084481,0.005150474651585539,0.2773473253042619,0.0008349121736617321,0.0,0.01239097793657401,0.3256059189561406,0.4820000000000001
0.19181440965673333,0.0,0.016661169580122533,0.18999421631000576,0.5,0.0,0.5919052668787557,0.0069682892344980814,0.0,0.0,0.14091350826044705,0.010244428652847387,0.009074459422781145,0.5240000000000001
0.057714070162202945,0.2948717948717948,0.014072541552976922,0.13706264222742334,1.0,0.02570694087403599,0.4164015553199009,0.01211876388608362,0.22994166991393972,0.007385761536238399,0.3561710398445092,0.0055101366914115145,0.12935821010551854,0.598
0.0,0.5542986425339366,0.05878884191378569,0.041766890266644326,0.0,0.008740359897172237,0.6967126193001061,0.03029690971520905,0.04795844698788994,0.027102533637327,0.0,0.0004838785133694916,0.008221665979740712,0.602
0.0,0.2948717948717948,0.020818965948047535,0.09266336221574785,1.0,0.03933161953727506,0.453340402969247,0.01858210462532822,0.4497020060595625,0.011335538357791978,0.2536443148688047,0.00390278583577976,0.17103451048986199,0.576
0.1953979630328178,0.6015585721468074,0.009614904100826561,0.2555228834127014,1.0,0.004627249357326478,0.5763520678685046,0.005958392243991113,0.29765108881820407,0.0012844802671718957,0.048590864917395525,0.006230661506661781,0.31217149022722174,0.5440000000000002
0.24179554884949078,0.49698340874811475,0.03569108372562541,0.07567444852245639,0.0,0.04473007712082262,0.6207140332272887,0.02292466168450818,0.06818065108579749,0.05247101891397193,0.0,0.009561466742657562,0.021177089511478366,0.616
0.23613730667672578,0.4708396178984412,0.04164792659890258,0.09647140857175289,0.0,0.0,0.21403322728879454,0.023126641082609575,0.0,0.0,0.05490767735665694,0.004097771461138955,0.00331651202455509,0.592
0.0,0.30593262946204114,0.015861593355521574,0.14188959097960574,0.0,0.021079691516709513,0.653764581124072,0.00989699050696829,0.2867523342606941,0.006004945249028612,0.0,0.009778648630097926,0.166998066554748,0.634
0.0,0.583710407239819,0.12493378509390023,0.019656438003708046,0.0,0.0910025706940874,0.6010957935666312,0.08654817208644719,0.13289653734968146,0.018014835747085834,0.0,0.0009756110887061663,0.010721573831136847,0.662
0.0,0.29185520361990946,0.007296133049483773,0.24684194310362537,1.0,0.007455012853470437,0.712089077412513,0.00383760856392648,0.8241533679507743,0.002312064480909412,0.13896987366375121,0.019492757359682915,0.8349935160891463,0.4760000000000001
0.0,0.4851684263448969,0.022717959481474818,0.08494186580758151,0.0,0.030334190231362468,0.6313184870979143,0.01565340335285801,0.3485456747833389,0.0110786423043576,0.0,0.0040608915179887045,0.12151519111620442,0.676
0.0,0.3014077425842133,0.04997351403756009,0.05405317751604028,0.0,0.008226221079691518,0.8755744079179921,0.02736820844273884,0.11263808462242521,0.018881859927426865,0.0,0.0009756110887061663,0.024989696110658745,0.568
0.0843078083741984,0.2903469079939668,0.007186191318601142,0.3415160835229699,1.0,0.015167095115681234,0.6984800282785437,0.007170268632599476,0.14836110884557177,0.004335120901705148,0.3610301263362488,0.010787724852403395,0.20796364988891905,0.43400000000000005
0.0,0.32101558572146793,0.018170369704056846,0.1351329437901007,0.0,0.016966580976863755,0.5703428773418169,0.016158351848111496,0.3383749135319154,0.0026010725410230886,0.0,0.004083087780069874,0.18767822377702048,0.672
0.0,0.28557063851181497,0.008695391442535455,0.2590039080447344,1.0,0.006426735218508998,0.5821845174973488,0.006160371642092507,0.4465181681151015,0.000995472207058219,0.05199222546161321,0.014544698320357624,0.4746802443445889,0.57
0.11316484345529988,0.28431372549019607,0.014922091291615442,0.16461624946622488,1.0,0.008740359897172237,0.31353835277483205,0.004948495253484145,0.06014553824683504,0.009505153977072028,0.5461613216715258,0.01634225406797725,0.04063803693316043,0.564
0.3013956997359487,0.2928607340372046,0.024986757018780045,0.09827948735966444,1.0,0.02519280205655527,0.5157299399080946,0.02393455867501515,0.1296024431576181,0.003853440801515687,0.06899902818270165,0.0036917506055311033,0.05227875120212042,0.626
0.1825726141078838,0.3054298642533936,0.08328585849499764,0.029483305676124172,0.0,0.05038560411311054,0.6970661010957935,0.0478691173500303,0.5616272009714632,0.007706881603031374,0.0,0.000505733294495566,0.06796445409491642,0.832
0.043568464730290454,0.30995475113122184,0.007036270776488461,0.2952141316627298,0.0,0.008997429305912597,0.5871332626369741,0.004241567360129267,0.43366651865143013,0.0026010725410230886,0.0,0.044082117974157405,0.5254692039365884,0.43800000000000006
0.0,0.3119658119658121,0.07728903681049043,0.0,0.0,0.007712082262210798,0.5835984446800988,0.033326600686729956,0.054292894966575744,0.08943193860184323,0.0,0.0,0.0,0.6960000000000001
0.04017351942663146,0.28808446455505277,0.010194596863662258,0.189186121306141,1.0,0.009768637532133676,0.6094026157652881,0.006160371642092507,0.6969101064199343,0.003724992774798497,0.20894071914480075,0.00778269244756816,0.5411540691148038,0.88
0.0,0.30568124685771736,0.02039918843013203,0.1324302849142987,0.0,0.014910025706940874,0.4925768822905619,0.007069278933548778,0.08109271493171664,0.013679714845380688,0.0,0.08366454140302913,0.04407819562981058,0.632
0.0,0.3094519859225743,0.055530568798536774,0.04422360718474836,0.0,0.017223650385604115,0.7043124779073877,0.058372046051302764,0.0328759964597172,0.03972255226229087,0.0,0.0007317936867683983,0.0059675435862896285,0.638
0.45586571105243306,0.27425842131724487,0.013502843492948736,0.23793938476673354,0.5,0.0,0.6836337928596676,0.00383760856392648,0.0,0.0,0.0,0.013300000239036668,0.019063368081734137,0.564
0.0,0.292357968828557,0.11105114289426603,0.024323929882218126,0.0,0.1154241645244216,0.3096500530222694,0.05463542718642699,0.14993792422224034,0.1044282457210751,0.0,0.0020488857305694776,0.014969289383475578,0.7520000000000001
0.08619388909845341,0.30316742081447956,0.03569108372562541,0.06879618168354026,0.0,0.019280205655526992,0.7219865676917638,0.009089072914562714,0.26880926273308625,0.017179923573424103,0.0,0.009561466742657562,0.0759023023747533,0.65
0.0,0.30718954248366026,0.05260212087593575,0.05135051864023826,0.0,0.0071979434447300775,0.7541534110993284,0.02423752777216724,0.06453313275758427,0.016794579493272534,0.0,0.0007457944059272899,0.013601301473372405,0.606
0.0,0.29311211664152836,0.031233446273475057,0.05765582179748437,1.0,0.06966580976863754,0.6664899257688228,0.03585134316299737,0.18862427389464334,0.021515044475129252,0.3527696793002915,0.006829619101898258,0.04463778896964458,0.586
0.0,0.3205128205128204,0.07139216215405834,0.03439673951233223,0.0,0.011825192802056555,0.9273594909862142,0.03898202383356898,0.04296066721643754,0.02649240551042035,0.0,0.0007136951961483679,0.006065221106386401,0.5060000000000001
0.034515277253866467,0.2913524384112621,0.016941021258732872,0.11389815300292427,1.0,0.018508997429305913,0.7009544008483561,0.008786103817410624,0.8420601908490335,0.005362705115442664,0.15889212827988336,0.006947430031406003,0.393652636622871,0.864
0.019426631459826482,0.56184012066365,0.027015681688704985,0.21675594449819732,0.5,0.0,0.6861081654294803,0.008685114118359928,0.0,0.0,0.0,0.010528540807486355,0.005014391936494533,0.4
0.039796303281780465,0.3019105077928609,0.009894755779436899,0.20997497337881008,1.0,0.010539845758354757,0.5706963591375043,0.00545344374873763,0.40824414660153996,0.0033396486946469283,0.18172983479105928,0.011893098704045627,0.3518387835043947,0.606
0.0,0.61236802413273,0.019599612205531067,0.12530607611768457,0.0,0.038046272493573265,0.3290915517850829,0.021510805897798427,0.24696342211226804,0.01692302751998972,0.0,0.010244428652847387,0.12701512242360882,0.624
0.0,0.2966314731020615,0.008615433820075359,0.3135084295930336,1.0,0.009511568123393316,0.658183103570166,0.010805897798424561,0.24698607750561097,0.0017661603673613563,0.1107871720116618,0.011317703294710699,0.31781634615706816,0.40800000000000003
0.0,0.29612870789341394,0.015141974753380708,0.16215953254812085,0.0,0.011053984575835476,0.5881937080240367,0.01050292870127247,0.17226254882237266,0.0017019363540027616,0.0,0.003219823925589934,0.11465313590076098,0.606
0.0,0.2988939165409755,0.09994702807512018,0.02456987183991611,0.0,0.015424164524421595,0.6808059384941676,0.056251262371238134,0.08557244137539383,0.039112424135384224,0.0,0.00039714235077538374,0.008629465437571834,0.67
0.0,0.28431372549019607,0.09086184322309176,0.033031896780052215,0.0,0.015938303341902313,0.6443973135383527,0.05342355079781863,0.10244315761810256,0.03628656754760605,0.0,0.00036470166004136704,0.013889140203263067,0.678
0.0,0.2968828557063853,0.013882642199634193,0.194591439057745,1.0,0.008740359897172237,0.5136090491339695,0.004544536457281357,0.1333285001827535,0.008830801836806783,0.4737609329446064,0.020488857305694774,0.10648809942666815,0.5280000000000001
0.0,0.47033685268979386,0.010984178385455708,0.24594195769798327,0.0,0.008740359897172237,0.7840226228349241,0.004544536457281357,0.18632399629055693,0.010018946083940786,0.0,0.02071662510274308,0.18808568814901938,0.4700000000000001
0.3057336854017352,0.28557063851181497,0.005027335512178545,0.5378291162846007,0.5,0.004627249357326478,0.6021562389536936,0.004342557059179964,0.09703909112603346,0.0007064641469445427,0.06997084548104955,0.029545615196722056,0.214212833117203,0.29400000000000004
0.058091286307053944,0.3074409250879838,0.006846371423145733,0.35871580460857394,0.0,0.010025706940874035,0.3817603393425238,0.004645526156332055,0.2629792748461699,0.0028258565877781706,0.0,0.01917552155239974,0.3871925168631945,0.5040000000000001
0.0,0.5847159376571139,0.010864241951765564,0.20720204537223721,1.0,0.01953727506426735,0.5387062566277836,0.009997980206018987,0.17155267983096056,0.007963777656465752,0.36443148688046645,0.006829619101898258,0.14589771169885166,0.4820000000000001
0.12353828743870239,0.10281548516842653,0.013153028894685816,0.2637903169137798,0.0,0.0,0.10410038882997524,0.00575641284588972,0.0,0.0,0.0,0.032443422581657486,0.008083107988111154,0.4960000000000001
0.06959637872500944,0.5972850678733032,0.009425004747483832,0.2387339664762193,0.0,0.017737789203084834,0.658183103570166,0.008382145021207838,0.25673846915996823,0.0066792973892938565,0.0,0.009525611242372596,0.2515710499244382,0.5460000000000002
0.0,0.29361488185017615,0.11105114289426603,0.02702658875802014,0.5,0.014910025706940874,0.6474019088016967,0.05352454049686932,0.04606596646397641,0.03696091968787129,0.05150631681243926,0.0005036844087649966,0.005110058941597891,0.6880000000000001
0.05224443606186345,0.2973856209150326,0.024986757018780045,0.07207180424101231,0.0,0.04061696658097687,0.41145281018027563,0.020904867703494246,0.3713279383289986,0.012748466651681063,0.0,0.002906344408812804,0.10984314632193037,0.828
0.0,0.6236802413273003,0.014482324368084915,0.18648346243033898,0.0,0.008740359897172237,0.7912689996465181,0.004140577661078571,0.2360933643863258,0.010661186217526734,0.0,0.01812478465357269,0.18070843846651322,0.5180000000000001
0.04092795171633346,0.2951231774761186,0.009425004747483832,0.22036939941514463,0.0,0.010539845758354757,0.7196889360197949,0.005352454049686932,0.5927647735819989,0.0032754246812883338,0.0,0.0084178470240447,0.5361554262124243,0.43000000000000005
0.0,0.5646053293112115,0.04542592426014212,0.07652848872720983,0.0,0.0,0.6841640155531987,0.013330640274691982,0.0,0.0,0.0,0.0015984723507992875,0.006831227318877731,0.5120000000000001
0.2766880422482082,0.28858722976370055,0.00846551327796268,0.3189137473446377,0.0,0.0071979434447300775,0.7375397667020147,0.006665320137345991,0.2636393019722275,0.0010596962204168139,0.0,0.005756344460034947,0.34509434341606604,0.4800000000000001
0.03206337231233497,0.5005027652086474,0.04542592426014212,0.31364085987794793,0.0,0.0,0.6138211382113821,0.015956372450010102,0.0,0.0,0.14382896015549076,0.0015984723507992875,0.003739725430669066,0.4880000000000001
0.0,0.30090497737556554,0.06246689254695011,0.03931017334854029,0.5,0.010796915167095116,0.6447507953340401,0.03898202383356898,0.049524689847665136,0.026620853537137536,0.05393586005830903,0.00044426672257848166,0.007990791841330157,0.61
0.6622029422859299,0.29084967320261434,0.024377080147521813,0.13850856472597742,0.0,0.0,0.49434429126899954,0.007978186225005051,0.02906233858032243,0.008317009729938023,0.0,0.020001563982774334,0.016521909587140747,0.6940000000000001
0.0,0.3001508295625942,0.010984178385455708,0.22358286081847323,0.0,0.005398457583547558,0.7545068928950158,0.002827711573419511,0.08273598612885784,0.005362705115442664,0.0,0.025895525267712532,0.07592559084009369,0.4960000000000001
0.1970954356846473,0.25967823026646564,0.009085184852028423,0.2702658875802014,1.0,0.005912596401028277,0.5638034641215977,0.005655423146839022,0.23993571909728828,0.0008991361870203269,0.0466472303206997,0.017887113908826635,0.2661583414591648,0.5260000000000001
0.0,0.30593262946204114,0.013882642199634193,0.1769025367156208,1.0,0.017994858611825194,0.5530222693531281,0.008483134720258533,0.2847360042531725,0.005009473041970393,0.24295432458697763,0.006829619101898258,0.206742094487503,0.4920000000000001
0.0,0.7051282051282052,0.010864241951765564,0.22603957773657724,1.0,0.009768637532133676,0.8656769176387413,0.005554433447788326,0.6553495425120904,0.005073697055328988,0.23469387755102042,0.006829619101898258,0.6080139127637545,0.596
0.0,0.3024132730015082,0.007296133049483773,0.3702642659848759,0.0,0.010539845758354757,0.5729939908094732,0.01090688749747526,0.07363606980277725,0.0017661603673613563,0.0,0.010170327285591791,0.11190693996267144,0.4780000000000001
0.0,0.6852689793866263,0.012343457967277342,0.1990129889785571,1.0,0.008226221079691518,0.5825379992930362,0.008382145021207838,0.4676465879467266,0.001990944414116438,0.04616132167152575,0.0028814162990908753,0.3819931575473058,0.44000000000000006
0.0,0.29562594268476616,0.12493378509390023,0.019656438003708046,0.0,0.016195372750642673,0.6231884057971013,0.058977984245606956,0.12966134718030975,0.04103914453614206,0.0,0.00027045291643517104,0.010460541967825058,0.674
0.6820067898906073,0.300402212166918,0.003378209548939062,1.0,0.0,0.0,0.5668080593849416,0.0011108866895576653,0.019053185801411885,0.0011881442471340035,0.0,0.20216936021152696,0.07820266661305293,0.17800000000000005
0.0,0.2976370035193564,0.05878884191378569,0.04176959292552013,0.0,0.013110539845758357,0.6152350653941321,0.04675823066047263,0.038258917917999555,0.03233679072605247,0.0,0.00041455787948522425,0.00655897008018604,0.658
0.14635986420218786,0.6380090497737555,0.0,0.0,0.0,0.038046272493573265,0.794273594909862,0.15522116744092104,0.0042033306448933236,0.11120387913040686,0.0,0.0,0.0,0.5400000000000001
0.0,0.30618401206636514,0.07139216215405834,0.037837224261228194,0.5,0.008740359897172237,0.6371509367267585,0.031912744900020204,0.042786975867475006,0.02202883658199801,0.04227405247813411,0.0007471603297476695,0.006644919596154555,0.7000000000000001
0.0,0.29562594268476616,0.011104114819145852,0.24323929882218126,1.0,0.008483290488431878,0.6403322728879461,0.004039587962027874,0.08437623660688663,0.007835329629748563,0.6316812439261419,0.03414843699044639,0.08423806508037034,0.4940000000000001
