R_ENTERTAINMENT,CAT_CREDIT_CARD,R_CLOTHING_DEBT,R_GAMBLING,R_TAX_INCOME,R_HEALTH_DEBT,R_TAX_SAVINGS,R_ENTERTAINMENT_DEBT,R_EDUCATION_INCOME,R_TAX,R_DEBT_INCOME,R_GROCERIES,T_EXPENDITURE_12,R_UTILITIES_SAVINGS,T_GAMBLING_6,R_EXPENDITURE_INCOME,R_TAX_DEBT,DEBT,R_GAMBLING_INCOME,T_ENTERTAINMENT_6,INCOME,R_TRAVEL,R_EXPENDITURE_DEBT,T_TRAVEL_12,T_CLOTHING_12,T_TAX_12,T_EXPENDITURE_6,R_HOUSING_DEBT,R_SAVINGS_INCOME,T_FINES_12,R_EXPENDITURE,R_DEBT_SAVINGS,CAT_GAMBLING,T_FINES_6,R_GROCERIES_DEBT,R_UTILITIES_DEBT,R_TRAVEL_DEBT,CREDIT_SCORE
0.5910005027652087,0.0,0.00954710430803219,0.5652539994386753,0.23660714285714288,0.0014274463477062412,0.11562959333659971,0.008798689830127484,0.0961901169370049,0.49849939975990387,0.20269941568515104,0.6369016984045291,0.20722972271153817,0.04119359534206696,0.4183361629881155,0.24994375703037125,0.0071979434447300775,0.12432153496118031,0.4518950437317784,0.28793173875550315,0.1494304434113585,0.5625958588957056,0.01332293884241352,0.1335768412011618,0.2080915501098139,0.12343502027861047,0.18835620026050487,0.005749159738192111,0.05586176076269924,0.0,0.6620714033227288,0.02845697391187947,1.0,0.0,0.002295081967213115,0.0034336497677236923,0.005315016967169549,0.4760000000000001
0.29311211664152836,0.0,0.06659302509073695,0.3979792309851248,0.12611607142857142,0.06718842291789723,0.0039196472317491425,0.05802639606949038,0.0,0.5078031212484992,0.037837224261228194,0.6446217189912505,0.027798798932478636,0.011644832605531296,0.0,0.24994375703037125,0.020565552699228794,0.003352031122772098,0.0,0.04155130939953706,0.021584548417596293,0.2396472392638037,0.07139216215405834,0.0,0.03902439024390244,0.00946335155469347,0.0274507886732759,0.0,0.8999950345101545,0.0,0.7363025804171084,0.000329529121666591,0.0,0.0,0.07259016393442624,0.08402342961017976,0.0,0.648
0.2913524384112621,0.0,0.006943348587659776,0.7561044063991019,0.3638392857142857,0.0025595589683008466,0.06663400293973543,0.006390289329180181,0.04036212749905696,0.36404561824729886,0.1099090285022405,0.6366443643849716,0.2334577644372937,0.02590975254730713,0.3340407470288625,0.0,0.020565552699228794,0.11376013215785225,0.18950437317784255,0.1554486452139972,0.25217718330025646,0.5458205521472393,0.016381317901512198,0.23473265699100007,0.13859669402381228,0.31981425968377125,0.2025477795975095,0.0,0.14896469536719797,0.0,0.6182396606574758,0.005786053303128204,1.0,0.0,0.007147540983606558,0.010603918400323169,0.010207558226692288,0.564
0.29562594268476616,0.0,0.012308663405396875,0.6166152119000842,0.18191964285714285,0.0017227800748178775,0.07986281234688877,0.008028001669824347,0.08091286307053942,0.36404561824729886,0.14004637762630875,0.7205352547606793,0.4009331272906876,0.031149927219796213,0.0,0.18177727784027004,0.007969151670951156,0.18175072294768305,0.0,0.31278082875686475,0.3161907523705093,0.7235429447852761,0.01753070872437608,0.41480533993359714,0.39146919431279625,0.2007876329865397,0.41402815268519066,0.006987440297187334,0.062068623069665825,0.0,0.7940968540120183,0.017694860131108197,0.0,0.0,0.0029836065573770497,0.004140577661078571,0.011284189868759967,0.604
0.31573655103066856,0.0,0.011914154962916207,0.8018523715969689,0.06361607142857144,0.03391415632998622,0.002449779519843214,0.02276741273562185,0.0,0.6524609843937574,0.04324254201283223,0.7683993823983529,0.1726370278984286,0.00727802037845706,0.0,0.24994375703037125,0.008997429305912597,0.022147330538717494,0.0,0.10960831480052649,0.12478288581379683,0.620398773006135,0.06246689254695011,0.20613972302904085,0.04621431048433707,0.02750837594780462,0.16981006889760342,0.0,0.6455136799245246,0.0,0.7408978437610461,0.000525197708935976,0.0,0.0,0.03157377049180328,0.03292264189052717,0.046022595636234793,0.672
0.2898441427853192,0.0,0.0268265740886855,0.5568341285433623,0.07477678571428573,0.024808033077377434,0.004409603135717786,0.03927298416878071,0.0,0.5024009603841535,0.02702658875802014,0.6369016984045291,0.13159172183394913,0.011499272197962155,0.027758913412563667,0.33325834270716165,0.017223650385604115,0.009538218214595669,0.052478134110787174,0.07978940679889257,0.08598476953423531,0.5087231595092024,0.11105114289426603,0.11291715345151623,0.04478095017917004,0.022512196555575147,0.11483515907908383,0.07447373076242703,0.44136997864839367,0.0,0.6235418875927887,0.00048012222286344757,0.5,0.0,0.048688524590163935,0.05675621086649162,0.05853332788203388,0.7020000000000001
0.30367018602312734,0.0,0.01554363263373836,0.48975582374403615,0.4441964285714286,0.0022642252411892104,0.3900048995590397,0.013198034745191226,0.1963410033949453,0.6398559423769508,0.2081047334367551,0.7148739063304169,0.07278265680544867,0.15109170305676856,0.28616298811544993,0.24994375703037125,0.013367609254498715,0.045813270069128206,0.9067055393586004,0.1301910770208324,0.0536358885596305,0.3263036809815951,0.012983118946958111,0.0,0.12465610912033291,0.08305413507317934,0.06837380005377715,0.0,0.031034311534832913,0.0,0.6926475786496995,0.052588067084616594,1.0,0.0,0.004852459016393443,0.006766309836396688,0.0,0.4960000000000001
0.3102061337355454,0.0,0.0,0.4970530451866405,0.125,0.00152589092341012,0.0,0.0,0.05205582798943795,0.42947178871548597,0.2488094787652092,0.6399897066392176,0.02981682978376121,0.010917030567685589,0.023005093378607813,0.2970378702662167,0.0,0.009704588330300808,0.184645286686103,0.0,0.0,0.5010544478527609,0.02630605778937163,0.0610601365922136,0.0,0.0,0.025729221593270176,0.0,0.323737524206763,0.0,0.6134676564156945,0.003414809550949129,0.5,0.0,0.004950819672131148,0.007574227428802262,0.031113291630892517,0.5520000000000002
0.30593262946204114,0.0,0.038740729051601704,0.50098231827112,0.05803571428571429,0.02687536916715889,0.002939735423811857,0.03776371985485373,0.0,0.6350540216086433,0.02456987183991611,0.8162635100360266,0.046262085397469406,0.007860262008733625,0.0,0.18177727784027004,0.014652956298200515,0.0038536546136292813,0.0,0.03140743430309082,0.03821360713131368,0.6567292944785277,0.09994702807512018,0.03276273683141159,0.026124147497399147,0.007758772703226944,0.044551222731669504,0.07179078955127072,0.5699078901633646,0.0,0.7152704135737009,0.0003380661455439638,0.0,0.0,0.05472131147540984,0.05453443748737629,0.04204314703517451,0.586
0.3066867772750127,0.0,0.009073694177055388,0.599494807746281,0.40959821428571436,0.003002559558968301,0.10926016658500735,0.005202145082046177,0.04187099207846096,0.5003001200480193,0.1409247417609444,0.6387030365414305,0.5711981210267367,0.03901018922852984,0.0,0.03569553805774289,0.017994858611825194,0.33100733502886764,0.0,0.37137475604774656,0.5722646633257513,0.5082438650306749,0.013692742846291467,0.602367967786772,0.5255115015605133,0.8164344912713807,0.4783302545335182,0.0,0.10197254084115398,0.0,0.5858960763520678,0.010838264033757442,0.0,0.0,0.005737704918032788,0.008483134720258533,0.00899464409828693,0.5260000000000001
0.300402212166918,0.0,0.05002367050654884,0.5863036766769577,0.0,0.027416814333530222,0.0,0.016184451366365885,0.0,0.5933373349339734,0.0,0.7632527020072052,0.01806264798716261,0.0,0.0,0.5712785901762281,0.0,0.0,0.0,0.02843462079607861,0.01025383102701429,0.6484854294478528,0.2875675891777358,0.03082791135821054,0.0028667206103340655,0.0,0.019234059790408813,0.11748923875228494,0.03546601122200705,0.0,0.8041710851891126,0.0,0.0,0.0,0.0,0.0,0.0,0.598
0.4917043740573154,0.0,0.047656619851664826,0.6028627561044065,0.12946428571428573,0.1151801535735381,0.006859382655560999,0.10025368485276644,0.0,0.49849939975990387,0.02211045226293628,0.757076685537828,0.019417187602676855,0.017467248908296942,0.009507640067911716,0.18177727784027004,0.03650385604113111,0.0015586517486454155,0.08697764820213799,0.03857849589252485,0.017174298513504126,0.7345667177914111,0.11105114289426603,0.0,0.012992717604901168,0.007758772703226944,0.015825845855143926,0.0,0.5021786086697453,0.0,0.5682219865676916,0.0003452372456009569,0.5,0.0,0.11468852459016395,0.11987477277317714,0.0,0.7460000000000001
0.3041729512317749,0.0,0.13784124980274576,0.5548694920011229,0.41406250000000006,0.01530813152195314,1.0,0.10497414983462318,0.0,0.8001200480192077,0.02702658875802014,0.7943901183736487,0.15390028977396783,0.42838427947598257,0.582258064516129,0.18177727784027004,0.09537275064267353,0.013597280443385575,0.7721088435374149,0.3075386919620569,0.12257625050219455,0.41075536809815955,0.09086184322309176,0.0,0.32775401687666167,0.17698230764709338,0.13414255134146044,0.0,0.011284075674065246,0.0,0.6224814422057263,0.018781111049265116,1.0,0.0,0.04157377049180328,0.05402948899212281,0.0,0.6920000000000001
0.2976370035193564,0.0,0.005365314817737099,0.5377490878473198,0.5825892857142858,0.0034947824374876946,0.08770210681038706,0.004270896888346552,0.06488117691437194,0.36404561824729886,0.2590039080447344,0.3834276891405043,0.22147676614795642,0.03406113537117904,0.0,0.12493438320209976,0.013881748071979436,0.2035758684587057,0.0,0.1870149321472337,0.19149848813008424,0.41564417177914115,0.008695391442535455,0.17565352309091833,0.19218587446537974,0.3887027567154529,0.15536706394242353,0.0,0.1810355529072943,0.0,0.4420289855072463,0.011220039741553554,0.0,0.0,0.004000000000000001,0.007170268632599476,0.0042656418223694075,0.5619999999999999
0.29110105580693835,0.0,0.01964652043553732,0.44821779399382555,0.22879464285714288,0.002215002953337271,0.09211170994610486,0.013615490832022093,0.0931723877781969,0.5003001200480193,0.0958200677826846,0.4405558414822438,0.36248243232071425,0.03275109170305677,0.7251273344651953,0.18177727784027004,0.014910025706940874,0.1125033927440514,0.44363459669582117,0.3268279399083194,0.28605454814573156,0.4645322085889571,0.025626417998460816,0.24781004539220622,0.3870535198242978,0.22800211602891907,0.282288112806294,0.011763665310454627,0.06771066090669844,0.0,0.5235065394132201,0.01109813104058467,1.0,0.0,0.0040655737704918034,0.0069682892344980814,0.010888970658380692,0.666
0.3089492207139267,0.0,0.01199305665141234,0.44737580690429424,0.4341517857142857,0.0024118921047450283,0.31749142577168055,0.016248675379724478,0.0,0.19837935174069643,0.18107814467873495,0.5779722079258877,0.054217620885771395,0.13595342066957786,0.0,0.24994375703037125,0.014910025706940874,0.030032402799977216,0.0,0.10547814641673854,0.040408159566466394,0.44085506134969327,0.014922091291615442,0.0,0.0628829037105537,0.06112972432845471,0.04062618947015543,0.014151777817088273,0.037241173841799494,0.0,0.4968186638388123,0.03813317825544892,0.0,0.0,0.005409836065573772,0.008483134720258533,0.0,0.5320000000000001
0.3104575163398692,0.0,0.0028404607858608173,0.5276452427729442,0.6439732142857143,0.005611340815121087,0.03821656050955414,0.0028579685944574674,0.0,0.6371548619447778,0.2309557142316611,0.4068450849202264,0.21559649557919816,0.029839883551673947,0.0,0.18177727784027004,0.017480719794344474,0.1620324296068438,0.0,0.10050832841646622,0.17093041169380782,0.2504792944785276,0.010634363787192787,0.0,0.08135475667552884,0.38376535590430844,0.15178075686095116,0.0,0.45705471969809824,0.0,0.44468009897490274,0.003962886483876465,0.0,0.0,0.019016393442622955,0.017774187032922644,0.0,0.592
0.4195575666163901,0.0,0.0,0.42295818130788654,0.0,0.0007875566056310297,0.0,0.0,0.3102602791399472,0.4102641056422569,0.1492056885564018,0.6420483787956767,0.026196245021166003,0.011208151382823873,0.0,0.1153355830521185,0.0,0.016100539153104068,0.0,0.0,0.0,0.5152415644171779,0.014072541552976922,0.05026852052808268,0.0,0.0,0.02288322327642501,0.0037148416769856715,0.3243147624013109,0.0,0.6240721102863203,0.005913425699378607,0.0,0.0,0.0029508196721311475,0.004443546758230661,0.015440805702059229,0.646
0.6289592760180996,0.0,0.03140287202146126,0.781925343811395,0.07589285714285714,0.055276629257727895,0.002449779519843214,0.04412189717735461,0.0,0.49849939975990387,0.033031896780052215,0.793103448275862,0.13932468039012436,0.005676855895196506,0.0,0.33325834270716165,0.014138817480719794,0.012329985825869296,0.0,0.146825216720374,0.09094327995722662,0.332342791411043,0.09086184322309176,0.07373116546682859,0.0676915963472431,0.02398166108270146,0.12305188796195093,0.06188454507930893,0.9034398430905209,0.0,0.6346765641569458,0.0002868440022797269,0.0,0.0,0.046163934426229514,0.04685922035952333,0.029573299535276723,0.66
0.31498240321769744,0.0,0.01838409341959918,0.49733370754981754,0.2533482142857143,0.00231344752904115,0.123468887800098,0.012812690665039657,0.1125990192380234,0.6422569027611045,0.12432230828689264,0.6369016984045291,0.10180032941385954,0.04818049490538573,0.0,0.24994375703037125,0.012596401028277636,0.03791915049039812,0.0,0.10550083964961648,0.07431120052439684,0.4591641104294479,0.021728483903531128,0.07802102910550109,0.12199745694139406,0.06565567507200376,0.08182157860367989,0.01096762780824341,0.05586176076269924,0.0,0.5512548603746905,0.017453433095856095,0.0,0.0,0.004360655737704919,0.006564330438295294,0.010180301729424752,0.648
0.9715937657114128,1.0,0.0006312135079690705,0.4302554027504911,0.23995535714285715,0.0032486709982279976,0.03723664870161685,0.0029221926078160623,0.18370426254243682,0.5006002400960383,0.16952968330243295,0.7938754503345341,0.6997924735080455,0.02663755458515284,0.13624787775891342,0.18177727784027004,0.008740359897172237,0.383000425559007,0.04373177842565597,0.36756229292425,0.5504233537836017,0.5502300613496933,0.014482324368084915,0.30777116417386646,0.04288521558201364,0.4610004114500676,0.6440057688211281,0.01002417595377086,0.17492179353493223,0.0,0.6744432661717921,0.007600683098502572,1.0,0.0,0.0119672131147541,0.008281155322157141,0.003979448601060278,0.594
0.29713423831070884,1.0,0.006075430014202304,0.7173730002806623,0.3671875,0.0019688915140775743,0.40323370896619304,0.009408817957034134,0.0,0.5003001200480193,0.22432068669156718,0.6399897066392176,0.2566418016436776,0.14425036390101892,0.0,0.24994375703037125,0.010282776349614397,0.16999741983909178,0.0,0.3425543502927427,0.18463692466628606,0.4143980061349694,0.012043616883051982,0.2856060990870764,0.18025661773205412,0.23646623170516665,0.20220556139499313,0.0,0.02482744922786633,0.0,0.5334040296924707,0.07085695670123934,0.0,0.0,0.003213114754098361,0.004847505554433447,0.008313231666598525,0.5619999999999999
0.5925087983911511,0.0,0.3823575824522644,0.7698568621947798,0.30468750000000006,0.23188619807048633,0.0240078392944635,0.1675283388458945,0.2325537533006413,0.5006002400960383,0.0022513148435430778,0.6461657231085948,0.4859066406357645,0.01703056768558952,0.14881154499151103,0.12493438320209976,0.8411311053984576,0.003860188787357882,0.05053449951409134,0.1706304180093496,0.4175872308161681,0.46386119631901845,0.9994802754540093,0.2930175427254718,0.25812044850306326,0.4430729442191265,0.4152119483040993,0.0,0.3465477431848652,0.0,0.6042771297278189,5.0880662309142026e-05,1.0,0.0,1.0,0.7947889315289841,0.3753355956226066,0.7400000000000001
0.6628959276018099,1.0,0.012939876913365947,0.4723547572270558,0.4129464285714286,0.007826343768458357,0.06222439980401764,0.01650557143315886,0.0,0.5003001200480193,0.06306113954908839,0.6433350488934636,0.8027544425295762,0.0222707423580786,0.0,0.12493438320209976,0.04061696658097687,0.17820652010012367,0.0,0.8114873144828213,0.6884958933323667,0.5060391104294479,0.03569108372562541,0.7264553904976518,0.40231187145994685,0.9901839769587962,0.6911655323413661,0.015124712542013091,0.1810355529072943,0.0,0.6111700247437257,0.0027318476407593036,0.0,0.0,0.012885245901639347,0.019289032518683094,0.020156179729342985,0.6900000000000001
0.29110105580693835,0.0,0.0280100994161275,0.6253157451585744,0.0546875,0.03253593227013192,0.0019598236158745713,0.017565267653575672,0.0,0.49849939975990387,0.045945200888634234,0.8718476582604219,0.044629854561873204,0.005676855895196506,0.0,0.24994375703037125,0.007455012853470437,0.006331949428846199,0.0,0.02373712159034176,0.03357680329379212,0.6908550613496933,0.05878884191378569,0.05610070327904432,0.031025314992486418,0.0063480867571856815,0.0526946191425688,0.0,0.682754853766324,0.0,0.9363732767762458,0.0005275880756216404,0.0,0.0,0.027016393442622955,0.025348414461724908,0.043814819357564365,0.632
0.3102061337355454,0.0,0.049629162064068165,0.6067920291888859,0.6205357142857143,0.013880685174246898,0.1362077413032827,0.02016634019459876,0.0,0.5003001200480193,0.05405317751604028,0.6428203808543488,0.3496641208105192,0.04832605531295488,0.0,0.12493438320209976,0.07146529562982006,0.06680137117122552,0.0,0.291585349248854,0.3010992396849994,0.5185007668711658,0.04164792659890258,0.24407892610259654,0.5799791931568605,0.6515605713278081,0.3051783201276683,0.0,0.12413724613933165,0.0,0.6237186284906326,0.003414809550949129,0.0,0.0,0.022688524590163937,0.03352858008483135,0.01807105768837647,0.664
0.3114630467571645,0.0,0.01057282625848193,0.34268874543923655,0.05803571428571429,0.03046859618035046,0.004409603135717786,0.019202979994219837,0.0,0.6350540216086433,0.04668302676172819,0.35151827071538844,0.11886880043752264,0.011499272197962155,0.0,0.18177727784027004,0.007712082262210798,0.0182254859582282,0.0,0.07579539781237235,0.0951194241301084,0.4203412576687117,0.05260212087593575,0.08866487806905342,0.03368396717142527,0.01939693175806736,0.08565581928085289,0.03667669084262044,0.37241173841799496,0.0,0.463768115942029,0.0009831236697182542,0.0,0.0,0.01960655737704918,0.02777216723894163,0.02405385883860065,0.678
0.4346405228758169,0.0,0.0,0.025259612685938904,0.6819196428571429,0.008466233510533569,0.0,0.0,0.03376084496416447,0.6572629051620646,0.3080301400517829,0.39011837364899626,0.005290971643698847,0.11091703056768559,0.017741935483870968,0.34390701162354703,0.0,0.0011076262184558576,0.03158406219630709,0.0,0.0,0.5787001533742332,0.055530568798536774,0.0,0.0,0.0,0.003568846969099093,0.06769267055840557,0.30107626992402803,0.0,0.47737716507599853,0.00323484908761411,0.5,0.0,0.04462295081967214,0.08129670773581095,0.0,0.38
0.6211664152840625,1.0,0.011756351585923938,0.42744877911872015,0.7712053571428571,0.004971451073045875,0.0847623713865752,0.011624546417905656,0.0,0.6368547418967587,0.17342151208358783,0.6435923829130209,0.29311262180787584,0.03289665211062591,0.6480475382003396,0.12493438320209976,0.02776349614395887,0.17990423246914697,0.45578231292517,0.5612036490718468,0.2527465888529423,0.49942484662576697,0.012983118946958111,0.0,0.3705698763148769,0.6800681831540587,0.25157926716416346,0.0,0.2482744922786633,0.0,0.6083421703782255,0.005478037481632593,1.0,0.0,0.00957377049180328,0.014239547566148253,0.0,0.5100000000000001
0.44067370537958783,0.0,0.025879753826731893,0.3421274207128825,0.06584821428571429,0.025497145107304584,0.0019598236158745713,0.03002472624514306,0.0,0.3619447779111644,0.037837224261228194,0.8834276891405043,0.06035014531093997,0.005240174672489083,0.0,0.24994375703037125,0.010796915167095116,0.0069540362763921984,0.0,0.049743566468479106,0.044777629762541266,0.6057323619631902,0.07139216215405834,0.0706742335736088,0.03146457056987632,0.010345030270969259,0.05913740060831031,0.0,0.9186156214310542,0.0,0.7338282078472957,0.0003230409835197876,0.0,0.0,0.04111475409836066,0.0382750959402141,0.0502473527127029,0.6880000000000001
0.30316742081447956,0.0,0.05018147388354111,0.5136121246140893,0.061383928571428575,0.08559755857452254,0.002449779519843214,0.05699881185575286,0.0,0.6350540216086433,0.017199721085604018,0.8098301595470919,0.04026946647249479,0.006550218340611353,0.010186757215619695,0.18177727784027004,0.02210796915167095,0.002366041061417882,0.05102040816326531,0.029024644850905463,0.03351638891154428,0.6588381901840492,0.1427843243081167,0.04270930978910864,0.020760605710322507,0.007112208311291365,0.04020714677319663,0.0,0.7109774566761011,0.0,0.7504418522446095,0.00018986341103277156,0.5,0.0,0.08259016393442624,0.08260957382347,0.08925140030254713,0.684
0.30341880341880334,0.0,0.06627741833675241,0.26382262138647217,0.05580357142857143,0.23031108485922425,0.002449779519843214,0.12019524100061013,0.0,0.49849939975990387,0.008107976627406041,0.6405043746783324,0.08227291323527229,0.007714701601164484,0.01239388794567063,0.24994375703037125,0.042930591259640105,0.0020100123646672094,0.0413022351797862,0.05201288975627468,0.06039776829271976,0.5639378834355829,0.3331434339799906,0.05428593857506338,0.023303664316264017,0.011755716217010522,0.06901633218911397,0.22527861312577394,0.5958587814687919,0.0,0.5881937080240367,0.00010688353894470775,0.5,0.0,0.14708196721311476,0.17107655019188042,0.13354320836229336,0.66
